"ocid","release_id","id","title","description","status","date","amount","currency","correctedValue_amount","correctedValue_currency","enteredValue_amount","enteredValue_currency","contractPeriod_startDate","contractPeriod_endDate","contractPeriod_maxExtentDate","contractPeriod_durationInDays"
"ocds-5wno2w-RE-PU-UEA-2025-006-124342","RE-PU-UEA-2025-006-124342-2025-08-12T22:34:29.422Z-compiled","8263278-RE-PU-UEA-2025-006","","CUMPLE CON LOS PARÁMETROS ESTABLECIDOS EN LOS PLIEGOS","","2025-07-25T15:09:09-05:00","140499.36","USD","","","","","2025-08-04T00:00:00-05:00","2026-08-04T00:00:00-05:00","","365"
"ocds-5wno2w-RE-PU-UPEC-2025-009-24327","RE-PU-UPEC-2025-009-24327-2025-08-12T22:45:26.823Z-compiled","8271439-RE-PU-UPEC-2025-009","","CUMPLE CON LO SOLICITADO EN LOS PLIEGOS Y POR CONVENIR A LOS INTERESES INSTITUCIONALES","","2025-07-25T15:45:59-05:00","15969.00","USD","","","","","2025-08-07T00:00:00-05:00","2025-08-22T00:00:00-05:00","","15"
"ocds-5wno2w-RE-PU-ESPOCH-2025-12-53390","RE-PU-ESPOCH-2025-12-53390-2025-08-12T22:34:06.333Z-compiled","8243278-RE-PU-ESPOCH-2025-12","","CUMPLE CON LO SOLICITADO","","2025-07-28T12:06:59-05:00","8662.50","USD","","","","","2025-08-07T00:00:00-05:00","2025-08-22T00:00:00-05:00","","15"
"ocds-5wno2w-RE-PU-CMFIEDM-2025-007-748941","RE-PU-CMFIEDM-2025-007-748941-2025-08-12T22:46:54.520Z-compiled","8262996-RE-PU-CMFIEDM-2025-007","","DE CONFORMIDAD CON LO DISPUESTO EN EL ARTICULO 2 DE LA LOSNCP Y EL ART 132 DE SU REGLAMENTO GENERAL EN USO DE SUS ATRIBUCIONES CONFERIDAS POR LA RESOLUCION ADMINISTRATIVA NRO. IESS-DG-DR-2018-008-RFDQ DE 21 DE NOVIEMBRE DE 2018","","2025-07-28T14:09:40-05:00","33739.88","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ESPAMMFL-2025-01-25643","RE-PU-ESPAMMFL-2025-01-25643-2025-08-20T18:24:15.508Z-compiled","8270663-RE-PU-ESPAMMFL-2025-01","","Por cumplir con los requisitos solicitados, de conformidad con Resolución de adjudicación","","2025-07-31T18:20:55-05:00","657787.97","USD","","","","","2025-08-05T00:00:00-05:00","2026-08-05T00:00:00-05:00","","365"
"ocds-5wno2w-RE-PU-DGAC-2025-002-2449","RE-PU-DGAC-2025-002-2449-2025-08-22T18:41:46.355Z-compiled","8266647-RE-PU-DGAC-2025-002","","Resolución Nro. DGAC-CGAF-2025-0074-R","","2025-08-07T13:52:13-05:00","15531.20","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ESPOCH-2025-03-53390","RE-PU-ESPOCH-2025-03-53390-2025-09-08T19:58:42.084Z-compiled","8261352-RE-PU-ESPOCH-2025-03","","CUMPLE CON LO SOLICITADO","","2025-07-30T09:53:50-05:00","34553.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ESPOCH-2025-16-53390","RE-PU-ESPOCH-2025-16-53390-2025-08-13T17:36:57.241Z-compiled","8261353-RE-PU-ESPOCH-2025-16","","CUMPLE CON LO SOLICITADO","","2025-07-31T14:31:31-05:00","16275.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADC-2025-1892-2616","RE-PU-GADC-2025-1892-2616-2025-08-26T19:01:52.612Z-compiled","8244362-RE-PU-GADC-2025-1892","","De conformidad con el artículo 32 de la Ley Orgánica del Sistema Nacional de Contratación Pública: ?La máxima autoridad de la Institución de acuerdo al proceso a seguir en base al tipo de contratación, adjudicará el contrato, al oferente cuya propuesta represente el mejor costo, de acuerdo a lo definido en los números 17, 18 y 19 del artículo 6 de esta Ley y, a los parámetros objetivos de evaluación previstos en cada procedimiento?","","2025-07-21T16:45:02-05:00","14949.24","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADM-CM-2025-001-92493","RE-PU-GADM-CM-2025-001-92493-2025-08-12T22:34:29.172Z-compiled","8264076-RE-PU-GADM-CM-2025-001","","Por cumplir con los requisitos mínimos exigidos en los pliegos, en base a la metodología de calificación.","","2025-07-25T15:42:03-05:00","39708.81","USD","","","","","2025-08-05T00:00:00-05:00","2028-01-22T00:00:00-05:00","","900"
"ocds-5wno2w-RE-PU-HGMACH-2025-004-2763","RE-PU-HGMACH-2025-004-2763-2025-08-12T22:34:39.348Z-compiled","8265492-RE-PU-HGMACH-2025-004","","SE ACOGE LA RECOMENDACION DE LA DELEGADA Y SE ADJUDICA AL PROVEEDOR OFTALVIS S.A. POR CUMPLIR CON LOS ASPECTOS TECNICOS ECONÓMICOS Y LEGALES SEGÚN RESOLUCION IESS-HMACH-GG-2025-0343-R","","2025-07-25T17:44:34-05:00","31600.80","USD","","","","","2025-07-31T00:00:00-05:00","2025-08-08T00:00:00-05:00","","8"
"ocds-5wno2w-RE-PU-GADGPA-2025-003-30745","RE-PU-GADGPA-2025-003-30745-2025-08-29T19:09:38.971Z-compiled","8265133-RE-PU-GADGPA-2025-003","","LA OFERTA CUMPLE CON LOS REQUISITOS TÉCNICOS, ECONÓMICOS Y LEGALES ESTABLECIDOS, POR LO TANTO, ES CONVENIENTE A LOS INTERESES INSTITUCIONALES DEL GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DEL AZUAY.","","2025-08-04T14:17:52-05:00","75000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EMASEO-EP-2025-004-276265","RE-PU-EMASEO-EP-2025-004-276265-2025-08-12T22:33:54.976Z-compiled","8234084-RE-PU-EMASEO-EP-2025-004","","Cumple con lo establecido en la normativa de contratación pública","","2025-07-15T14:07:33-05:00","285928.07","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-IKIAM-2025-005-599302","RE-PU-IKIAM-2025-005-599302-2025-09-22T19:36:46.188Z-compiled","8258343-RE-PU-IKIAM-2025-005","","CUMPLE LOS PARAMETROS SOLICITADOS POR LA ENTIDAD","","2025-07-23T11:44:43-05:00","69403.08","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPMTPQ-2025-005-282215","RE-PU-EPMTPQ-2025-005-282215-2025-10-13T19:38:47.224Z-compiled","8284469-RE-PU-EPMTPQ-2025-005","","DE CONFORMIDAD CON LO ESTABLECIDO EN EL INFORME DE RECOMENDACIÓN SUSCRITO POR LA COMISIÓN TÉCNICA","","2025-08-22T15:38:26-05:00","73467.56","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-UITEY-2025-001-541976","RE-PU-UITEY-2025-001-541976-2025-08-15T17:46:10.376Z-compiled","8266066-RE-PU-UITEY-2025-001","","SEGUN RESOLUCIÓN Nro. UITEY-2025-59-CP-R","","2025-07-31T19:14:43-05:00","2500.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-SOT-2025-00001-852081","RE-PU-SOT-2025-00001-852081-2025-08-21T18:42:02.250Z-compiled","8276819-RE-PU-SOT-2025-00001","","POR CUMPLIR CON LO SOLICITADO EN LOS PLIEGOS Y TÉRMINOS DE REFERENCIA","","2025-08-13T15:37:16-05:00","10809.36","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EMURPLAG-2025-00001-282237","RE-PU-EMURPLAG-2025-00001-282237-2025-07-17T16:59:00.230Z-compiled","8212017-RE-PU-EMURPLAG-2025-00001","","PORQUE CUMPLE CON LOS REQUERIMIENTOS ESTABLECIDOS","","2025-07-08T15:29:20-05:00","2000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADPP-2025-13-2426","RE-PU-GADPP-2025-13-2426-2025-07-17T16:59:00.634Z-compiled","8248272-RE-PU-GADPP-2025-13","","Cumple con los requisitos mínimos: EXPERIENCIA ESPECÍFICA, EXPERIENCIA DEL PERSONAL TÉCNICO, METODOLOGÍA DE TRABAJO y TÉRMINOS DE REFERENCIA.","","2025-07-14T09:00:57-05:00","12900.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ESPOCH-2025-17-53390","RE-PU-ESPOCH-2025-17-53390-2025-08-12T22:34:40.567Z-compiled","8265106-RE-PU-ESPOCH-2025-17","","CUMPLE CON LO SOLICITADO","","2025-08-04T11:41:47-05:00","10000.00","USD","","","","","2025-08-12T00:00:00-05:00","2025-08-27T00:00:00-05:00","","15"
"ocds-5wno2w-RE-PU-HBO-2025-003-40576","RE-PU-HBO-2025-003-40576-2025-08-12T22:33:25.515Z-compiled","8216940-RE-PU-HBO-2025-003","","POR CUMPLIR CON LOS REQUISITOS ESTABLECIDOS Cumplimiento Especificaciones , Experiencia General .Experiencia Específica y Otros","","2025-07-16T13:38:59-05:00","154011.60","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ESPOCH-2025-14-53390","RE-PU-ESPOCH-2025-14-53390-2025-08-13T17:36:55.084Z-compiled","8251675-RE-PU-ESPOCH-2025-14","","CUMPLE CON LO SOLICITADO","","2025-07-31T14:54:39-05:00","22013.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ESPOCH-2025-04-53390","RE-PU-ESPOCH-2025-04-53390-2025-09-08T19:58:42.808Z-compiled","8269442-RE-PU-ESPOCH-2025-04","","CUMPLE CON LO SOLICITADO","","2025-08-04T11:17:04-05:00","29568.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-IKIAM-2025-002-599302","RE-PU-IKIAM-2025-002-599302-2025-07-17T16:59:00.048Z-compiled","8214953-RE-PU-IKIAM-2025-002","","POR CUMPLIR CON LO SOLICITADO","","2025-07-09T14:59:00-05:00","204317.16","USD","","","","","2025-07-10T00:00:00-05:00","2026-07-10T00:00:00-05:00","","365"
"ocds-5wno2w-RE-PU-UEA-2025-005-124342","RE-PU-UEA-2025-005-124342-2025-08-14T17:42:26.074Z-compiled","8212888-RE-PU-UEA-2025-005","","Cumple con los parámetros establecidos en los pliegos","","2025-07-16T13:05:50-05:00","16947.99","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-PARQUES_EP-2025-001-1202289","RE-PU-PARQUES_EP-2025-001-1202289-2025-09-03T19:15:17.220Z-compiled","8272641-RE-PU-PARQUES_EP-2025-001","","El Proveedor cumple con todos los requisitos mínimos establecidos en los pliegos del proceso","","2025-08-06T09:50:50-05:00","17694.59","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-IIGE-2025-001-278371","RE-PU-IIGE-2025-001-278371-2025-09-23T18:58:38.842Z-compiled","8276837-RE-PU-IIGE-2025-001","","Por haber cumplido con las condiciones solicitados en los pliegos","","2025-08-20T13:26:12-05:00","2749.24","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-IIGE-2025-001-278371","RE-PU-IIGE-2025-001-278371-2025-09-23T18:58:38.842Z-compiled","8276844-RE-PU-IIGE-2025-001","","Por haber cumplido con las condiciones solicitados en los pliegos","","2025-08-20T13:26:12-05:00","51796.25","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-UNACH-2025-008-124774","RE-PU-UNACH-2025-008-124774-2025-08-12T22:34:44.845Z-compiled","8273806-RE-PU-UNACH-2025-008","","CUMPLE CON LO REQUERIDO POR LA ENTIDAD","","2025-08-01T09:44:42-05:00","13228.90","USD","","","","","2025-08-07T00:00:00-05:00","2025-08-17T00:00:00-05:00","","10"
"ocds-5wno2w-RE-PU-GADMP_-2025-004-51620","RE-PU-GADMP_-2025-004-51620-2025-08-30T19:07:44.572Z-compiled","8277927-RE-PU-GADMP_-2025-004","","CUMPLE CON LO SOLICTADO EN POR LA ENTIDAD","","2025-08-08T11:27:09-05:00","154683.48","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-MPCEIP-2025-001-494003","RE-PU-MPCEIP-2025-001-494003-2025-09-06T18:42:10.981Z-compiled","8285856-RE-PU-MPCEIP-2025-001","","Por cumplir con los requisitos, documentos legales y características técnicas solicitadas en los pliegos del MPCEIP y por convenir a los intereses institucionales","","2025-09-05T15:33:41-05:00","191373.36","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-UCE-2025-001-32713","RE-PU-UCE-2025-001-32713-2025-09-04T18:36:11.553Z-compiled","8261768-RE-PU-UCE-2025-001","","ADJUDICAR al oferente BG SUPPORT SCC., con RUC 1792438322001, el contrato del proceso de Régimen Especial Proveedor Único signado con el código Nro. RE-PU-UCE-2025-001, cuyo objeto es la SUSCRIPCIÓN BIANUAL DE LA BASE DE DATOS VLEX COMO RECURSO JURIDICO INTERNACIONAL PARA EL SISTEMA INTEGRADO DE BIBLIOTECAS DE LA UNIVERSIDAD CENTRAL DEL ECUADOR, por el valor de USD 22.000,00 VEINTIDÓS MIL DÓLARES DE LOS ESTADOS UNIDOS DE AMÉRICA CON 00/100, más IVA y, un plazo de entrega de 735 días calendario de la siguiente manera: PLAZO DE ACTIVACIÓN DEL SERVICIO: 5 días a partir del día siguiente de la suscripción del contrato. PLAZO DE EJECUCIÓN DEL SERVICIO: 730 días a partir de la activación del servicio.Oferta que cumple con los productos esperados y requerimientos técnicos, financieros y legales exigidos en el pliego.","","2025-08-18T08:57:39-05:00","22000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADMANTA-2025-001-2668","RE-PU-GADMANTA-2025-001-2668-2025-07-21T17:07:27.733Z-compiled","8232995-RE-PU-GADMANTA-2025-001","","CONFORME SE ESSTABLECE EN LA RESOLUCION DE ADJUDICACION RE-RA-GADMANTA-2025-001","","2025-07-15T16:45:37-05:00","20000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ESPOLTECH-2025-002-375899","RE-PU-ESPOLTECH-2025-002-375899-2025-08-18T17:50:22.876Z-compiled","8259970-RE-PU-ESPOLTECH-2025-002","","CUMPLE CON LA INTEGRIDAD DE LA OFERTA","","2025-07-22T14:05:56-05:00","6000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CBDMQ-2025-003-2525","RE-PU-CBDMQ-2025-003-2525-2025-08-28T19:01:53.297Z-compiled","8293183-RE-PU-CBDMQ-2025-003","","Ver Resolución de adjudicación adjunta","","2025-08-27T16:12:53-05:00","15639.08","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HE-1-2025-093-43246","RE-PU-HE-1-2025-093-43246-2025-09-24T18:55:15.797Z-compiled","8292827-RE-PU-HE-1-2025-093","","Por cumplir con todos los requisitos solicitados por la Entidad.","","2025-08-19T15:13:21-05:00","4604.45","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CNELEP-2025-10-462114","RE-PU-CNELEP-2025-10-462114-2025-08-28T19:01:54.356Z-compiled","8300819-RE-PU-CNELEP-2025-10","","adjudicar al proveedor invitado QUEMCO CIA. LTDA con RUC179039540501, por un valor de USD $ 45.000,00 Cuarenta y cinco Mil con 00/100dólares de los Estados Unidos de América, sin incluir el IVA, y el plazo estimadopara la ejecución del contrato es de 150 días contados a partir del día siguiente de lanotificación de la disponibilidad del anticipo","","2025-08-27T16:45:46-05:00","45000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPMTPQ-2025-006-282215","RE-PU-EPMTPQ-2025-006-282215-2025-09-24T18:55:17.083Z-compiled","8293554-RE-PU-EPMTPQ-2025-006","","CONFORME CONSTA EN EL INFORME DE RECOMENDACIÓN DE ADJUDICACIÓN, SUSCRITO POR LA COMISIÓN TÉCNICA","","2025-08-29T17:32:09-05:00","723042.47","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-HEEE-2025-010-52558","RE-PU-HEEE-2025-010-52558-2025-09-10T20:09:36.910Z-compiled","8293213-RE-PU-HEEE-2025-010","","ADJUDICADO SEGUN RESOLUCION MSP-CZ9-HEEE-DAF-2025-0104-R","","2025-08-19T16:18:17-05:00","20856.26","USD","","","","","","","",""
"ocds-5wno2w-02-869714","02-869714-2025-09-02T19:09:30.442Z-compiled","8311212-02","","por cumplir con las especificaciones técnicas y demás requisitos solicitados y, por ser conveniente a los intereses institucionales","","2025-08-18T14:58:57-05:00","27434.27","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADMSAC-2025-013-3421","RE-PU-GADMSAC-2025-013-3421-2025-09-12T19:11:58.820Z-compiled","8314106-RE-PU-GADMSAC-2025-013","","CUMPLE","","2025-08-12T12:09:52-05:00","80000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-AGRUCOMGE-2025-03-110994","RE-PU-AGRUCOMGE-2025-03-110994-2025-08-12T22:49:57.872Z","8299856-RE-PU-AGRUCOMGE-2025-03","","Adjudicar al oferente AMBACAR CIA. LTDA. RUC 1890010705001, en el proceso de Régimen Especial Bienes y Servicios únicos Nro. RE-PU-AGRUCOMGE-2025-03, para el MANTENIMIENTO PREVENTIVO Y/O CORRECTIVO POR VIGENCIA TECNOLÓGICA PARA LOS VEHÍCULOS GREAT WALL DEL AGRUCOMGE, por razones de conveniencia técnica, económica e institucional","","2025-08-12T16:38:54-05:00","2491.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CMFIEDM-2025-008-748941","RE-PU-CMFIEDM-2025-008-748941-2025-08-12T22:49:17.155Z-compiled","8282512-RE-PU-CMFIEDM-2025-008","","POR CUMPLIR CON TODAS LAS ESPECIFICACIONES TECNICO ECONOMICO Y LEGALES ESTABLECIDOS POR LA INSTITUCION","","2025-08-07T11:41:30-05:00","111324.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ANDEC-2025-005-467908","RE-PU-ANDEC-2025-005-467908-2025-09-17T19:12:46.846Z-compiled","8291709-RE-PU-ANDEC-2025-005","","POR CUMPLIR CON LA INTEGRIDAD DE LA OFERTA, REQUISITOS MINIMOS Y ESPECIFICACIONES TECNICAS, SE ADJUNTA RESOLUCION DE NOTIFICACION.","","2025-08-06T16:49:52-05:00","60892.38","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CENTRO_DE_ESP_CENTRAL_GUAYAS-2025-00001-2739","RE-PU-CENTRO_DE_ESP_CENTRAL_GUAYAS-2025-00001-2739-2025-08-19T17:54:50.665Z-compiled","8282476-RE-PU-CENTRO_DE_ESP_CENTRAL_GUAYAS-2025-00001","","Se adjudica de conformidad con el Art. 2, numeral 8 de la Ley Orgánica del Sistema Nacional de Contratación Pública, y el Art. 94 del Reglamento General aprobado mediante Decreto Ejecutivo No. 458, por tratarse de una contratación por régimen especial a proveedor único.""","","2025-08-18T15:35:00-05:00","18058.45","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CHONE-2025-02-466685","RE-PU-CHONE-2025-02-466685-2025-08-20T18:24:18.339Z-compiled","8317442-RE-PU-CHONE-2025-02","","Con base en las justificaciones expuestas se concluye con 1 oferente cumple con los requisitosmínimos contenidos en el pliego correspondiente al proceso RE-PU-CHONE-2025-02 por un valortotal USD 22,230.00 Veinte y dos mil doscientos treinta con 00/100 dólares de los EstadosUnidos de América no gravan IVA.","","2025-08-12T16:19:32-05:00","22230.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CNE-2025-002-2546","RE-PU-CNE-2025-002-2546-2025-08-21T18:42:04.193Z-compiled","8278830-RE-PU-CNE-2025-002","","Se adjudica mediante Resolución Nro. CNE-DNA-2025-0027-","","2025-08-05T11:36:07-05:00","20724.15","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-CMFIEDM-2025-009-748941","RE-PU-CMFIEDM-2025-009-748941-2025-08-22T18:41:48.613Z-compiled","8296891-RE-PU-CMFIEDM-2025-009","","De conformidad con lo dispuesto en los artículos 132 y 197 del Reglamento General a Ley Orgánica del Sistema Nacional de Contratación Pública y, en uso de las atribuciones conferidas por la Resolución Administrativa Nro. IESS-DG-DR-2018-008-RFDQ, de 21 de noviembre de 2018","","2025-08-08T14:33:18-05:00","23447.25","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-GADMP_-2025-005-51620","RE-PU-GADMP_-2025-005-51620-2025-08-23T18:31:55.026Z-compiled","8281617-RE-PU-GADMP_-2025-005","","CUMPLE CON LO SOLICITADO POR LA ENTIDAD","","2025-08-07T09:20:21-05:00","26567.63","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-ARCFIZ-2025-01-869714","RE-PU-ARCFIZ-2025-01-869714-2025-08-27T19:07:17.843Z-compiled","8306751-RE-PU-ARCFIZ-2025-01","","Cumple con las especificaciones técnicas y demás requisitos solicitados y, por ser conveniente alos intereses institucionales.","","2025-08-08T15:59:26-05:00","29027.13","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-BANEC-2025-01-722820","RE-PU-BANEC-2025-01-722820-2025-08-28T18:58:33.770Z-compiled","8311224-RE-PU-BANEC-2025-01","","Por cumplir con la integridad de la oferta, requisitos mínimos y términos de referencia, establecidos en los pliegos, servicios esperados, experiencia, plazos de ejecución, y garantía requerida.","","2025-08-14T16:17:45-05:00","23872.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-COMEP-2025-001-1034729","RE-PU-COMEP-2025-001-1034729-2025-08-12T22:34:36.147Z-compiled","8260884-RE-PU-COMEP-2025-001","","Cumple con todo lo solicitado en Pliegos y Terminos de Referencia","","2025-07-25T08:26:30-05:00","41304.36","USD","","","","","2025-07-31T00:00:00-05:00","2026-07-31T00:00:00-05:00","","365"
"ocds-5wno2w-RE-PU-CONGOPE-2025-008-69008","RE-PU-CONGOPE-2025-008-69008-2025-08-12T22:49:52.302Z","8287756-RE-PU-CONGOPE-2025-008","","La oferta presentada por el oferente invitado: TURISTIQUEROS S.A.S. RUC: 0993382227001, cumple con la integridad de la oferta y requisitos mínimos","","2025-08-05T16:07:30-05:00","30000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-DINAF-2025-002-183518","RE-PU-DINAF-2025-002-183518-2025-08-12T22:43:45.197Z-compiled","8258021-RE-PU-DINAF-2025-002","","POR CUMPLIR CON LOS REQUISITOS MINIMOS ESTABLECIDOS EN LOS PLIEGOS","","2025-08-08T12:08:34-05:00","28905.74","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EMOVEP-2025-001-315805","RE-PU-EMOVEP-2025-001-315805-2025-08-12T22:34:05.893Z-compiled","8245552-RE-PU-EMOVEP-2025-001","","Por cumplir con todos los requisitos solicitados en los pliegos y ser la oferta más conveniente a los intereses institucionales de la entidad contratante","","2025-07-18T10:00:09-05:00","20000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPAAGE-MEJIA-2025-05-384004","RE-PU-EPAAGE-MEJIA-2025-05-384004-2025-08-12T22:49:32.297Z-compiled","8290544-RE-PU-EPAAGE-MEJIA-2025-05","","ADJUDICAR, el proceso No. RE-PU-EPAAGE-MEJIA-2025-05, para el?SERVICIO DE MANTENIMIENTO SISTEMA AQUA COMERCIAL Y DE LA LICENCIA TOMA DELECTURAS DE MEDIDORES ON-LINE?, a nombre del oferente Ing. Jorge Arturo Padilla Salazar,con RUC 1706579685001, por el valor de $ 21.667,00 Veinte y Un Mil Seiscientos Sesenta y Sietecon 00/100 dólares de los Estados Unidos de América más IVA, con un plazo de ejecución de hasta15 días, a partir del siguiente día de la firma del contrato.","","2025-08-05T09:21:54-05:00","21667.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EPMAPASD-2025-02-273847","RE-PU-EPMAPASD-2025-02-273847-2025-08-12T22:34:50.944Z-compiled","8265705-RE-PU-EPMAPASD-2025-02","","por cumplir con los requerimientos técnicos y legales, solicitados en los Pliegos y Términos de Referencia","","2025-07-25T17:03:32-05:00","30000.00","USD","","","","","2025-07-31T00:00:00-05:00","2026-02-26T00:00:00-05:00","","210"
"ocds-5wno2w-RE-PU-DNPJ-2025-016-183304","RE-PU-DNPJ-2025-016-183304-2025-08-22T18:41:44.133Z-compiled","8262980-RE-PU-DNPJ-2025-016","","POR CUMPLIR CON LO ESTABLECIDO EN LOS TERMINOS DE REFERENCIA Y PLIEGOS","","2025-07-29T09:27:52-05:00","139000.00","USD","","","","","","","",""
"ocds-5wno2w-RE-PU-EMGIRS-2025-003-325307","RE-PU-EMGIRS-2025-003-325307-2025-09-10T20:09:38.538Z-compiled","8292165-RE-PU-EMGIRS-2025-003","","Al haber dado cumplimiento con los requisitos técnico, legales y económicos solicitados en la presente contratación.","","2025-08-07T20:28:57-05:00","6337872.00","USD","","","","","","","",""
