"ocid","id","initiationType","buyer_id","buyer_name","language","date","tag"
"ocds-5wno2w-RE-PU-HCAM-2025-023-54651","RE-PU-HCAM-2025-023-54651-2025-09-04T18:36:22.418Z-compiled","tender","EC-RUC-1768046450001-54651","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2025-09-04T13:42:05-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HCAM-2025-014-54651","RE-PU-HCAM-2025-014-54651-2025-09-12T19:11:59.863Z-compiled","tender","EC-RUC-1768046450001-54651","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2025-09-12T14:17:40-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMUR-2025-011-2485","RE-PU-GADMUR-2025-011-2485-2025-09-24T18:55:35.440Z-compiled","tender","EC-RUC-1760003920001-2485","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON RUMIÑAHUI GADMUR","es","2025-09-24T14:01:33-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UPEC-2025-010-24327","RE-PU-UPEC-2025-010-24327-2025-08-12T22:34:55.022Z-compiled","tender","EC-RUC-1768132370001-24327","UNIVERSIDAD POLITECNICA ESTATAL DEL CARCHI","es","2025-08-12T18:25:23-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UTMACH-2025-010-60177","RE-PU-UTMACH-2025-010-60177-2025-08-12T22:59:12.056Z-compiled","tender","EC-RUC-0760001580001-60177","Universidad Tecnica de Machala","es","2025-08-12T18:25:24-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-UTN-2025-10-83514","RE-PU-UTN-2025-10-83514-2025-10-02T19:03:38.524Z-compiled","tender","EC-RUC-1060001070001-83514","Universidad Técnica del Norte","es","2025-10-02T14:09:49-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UITEY-2025-002-541976","RE-PU-UITEY-2025-002-541976-2025-08-21T18:42:04.503Z-compiled","tender","EC-RUC-1768176820001-541976","UNIVERSIDAD DE INVESTIGACIÓN DE TECNOLOGÍA EXPERIMENTAL YACHAY","es","2025-08-21T13:48:47-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UINPIAW23-2025-004-959480","RE-PU-UINPIAW23-2025-004-959480-2025-08-28T18:58:34.182Z-compiled","tender","EC-RUC-1768192190001-959480","UNIVERSIDAD INTERCULTURAL DE LAS NACIONALIDADES Y PUEBLOS INDIGENAS AMAWTAY WASI","es","2025-08-28T14:05:29-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UNACH-2025-010-124774","RE-PU-UNACH-2025-010-124774-2025-08-30T19:07:45.598Z-compiled","tender","EC-RUC-0660001840001-124774","Universidad Nacional de Chimborazo","es","2025-08-30T14:13:13-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UNACH-2025-009-124774","RE-PU-UNACH-2025-009-124774-2025-09-04T18:36:23.445Z-compiled","tender","EC-RUC-0660001840001-124774","Universidad Nacional de Chimborazo","es","2025-09-04T13:42:05-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UINPIAW23-2025-003-959480","RE-PU-UINPIAW23-2025-003-959480-2025-09-15T19:20:19.427Z-compiled","tender","EC-RUC-1768192190001-959480","UNIVERSIDAD INTERCULTURAL DE LAS NACIONALIDADES Y PUEBLOS INDIGENAS AMAWTAY WASI","es","2025-09-15T14:25:15-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UC-2025-003-30951","RE-PU-UC-2025-003-30951-2025-09-20T19:22:49.086Z-compiled","tender","EC-RUC-0160001240001-30951","UNIVERSIDAD DE CUENCA","es","2025-09-20T14:27:22-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-PMIS-2025-001-212187","RE-PU-PMIS-2025-001-212187-2025-08-25T18:49:09.394Z-compiled","tender","EC-RUC-1768116840001-212187","Patronato Municipal de Inclusión Social del Gobierno Autónomo Descentralizado Municipal de Santo Domingo","es","2025-08-25T13:54:44-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ISSFA-2025-04-2803","RE-PU-ISSFA-2025-04-2803-2025-09-10T20:09:38.851Z-compiled","tender","EC-RUC-1768022190001-2803","ISSFA","es","2025-09-10T15:16:51-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPAAGE-MEJIA-2025-06-384004","RE-PU-EPAAGE-MEJIA-2025-06-384004-2025-08-14T17:45:42.859Z","tender","EC-RUC-1768163250001-384004","EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE, ALCANTARILLADO Y GENERACION ELECTRICA DEL CANTON MEJIA, EP","es","2025-07-31T00:00:00-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-HG-IB-2025-004-3260","RE-PU-HG-IB-2025-004-3260-2025-08-14T17:48:06.223Z","tender","EC-RUC-1060015100001-3260","HOSPITAL GENERAL IBARRA","es","2025-07-29T00:00:00-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-HIESSRI-2025-003-2561","RE-PU-HIESSRI-2025-003-2561-2025-09-06T18:39:34.397Z-compiled","tender","EC-RUC-0660828300001-2561","HOSPITAL GENERAL RIOBAMBA","es","2025-09-06T13:44:36-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HAGP-2025-002-17993","RE-PU-HAGP-2025-002-17993-2025-09-29T18:59:26.369Z-compiled","tender","EC-RUC-0968503870001-17993","Hospital Guayaquil Abel Gilbert Ponton","es","2025-09-29T14:04:22-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HE-1-2025-166-43246","RE-PU-HE-1-2025-166-43246-2025-08-28T19:04:43.513Z-compiled","tender","EC-RUC-1768012710001-43246","HOSPITAL DE ESPECIALIDADES FUERZAS ARMADAS NO. 1","es","2025-08-28T14:05:29-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-HCAM-2025-024-54651","RE-PU-HCAM-2025-024-54651-2025-08-30T19:07:46.356Z-compiled","tender","EC-RUC-1768046450001-54651","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2025-08-30T14:13:13-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HAGP-2025-003-17993","RE-PU-HAGP-2025-003-17993-2025-09-23T18:59:04.776Z-compiled","tender","EC-RUC-0968503870001-17993","Hospital Guayaquil Abel Gilbert Ponton","es","2025-09-23T14:04:40-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HAGP-2025-004-17993","RE-PU-HAGP-2025-004-17993-2025-09-25T18:57:33.447Z-compiled","tender","EC-RUC-0968503870001-17993","Hospital Guayaquil Abel Gilbert Ponton","es","2025-09-25T14:03:50-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SNMLCF-2025-004-772102","RE-PU-SNMLCF-2025-004-772102-2025-10-06T19:43:13.858Z-compiled","tender","EC-RUC-1768187190001-772102","SERVICIO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES","es","2025-10-06T14:48:15-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UNACH-2025-007-124774","RE-PU-UNACH-2025-007-124774-2025-08-15T17:46:11.370Z-compiled","tender","EC-RUC-0660001840001-124774","Universidad Nacional de Chimborazo","es","2025-08-15T12:52:59-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UNAE-2025-009-607247","RE-PU-UNAE-2025-009-607247-2025-08-15T17:46:10.794Z-compiled","tender","EC-RUC-1768181660001-607247","UNIVERSIDAD NACIONAL DE EDUCACION UNAE","es","2025-08-15T12:52:59-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UIDH-2025-00002-215345","RE-PU-UIDH-2025-00002-215345-2025-09-11T19:53:02.740Z-compiled","tender","EC-RUC-1768151080001-215345","UNIDAD NACIONAL DE DELITOS HIDROCARBURIFICOS","es","2025-09-11T14:59:03-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UNL-2025-008-4092","RE-PU-UNL-2025-008-4092-2025-09-18T19:28:50.438Z-compiled","tender","EC-RUC-1160001720001-4092","UNIVERSIDAD NACIONAL DE LOJA","es","2025-09-18T14:35:35-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-SZE-2025-003-110642","RE-PU-SZE-2025-003-110642-2025-09-24T18:55:41.970Z-compiled","tender","EC-RUC-0860014890001-110642","SUBZONA ESMERALDAS","es","2025-09-24T14:01:33-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UTN-2025-13-83514","RE-PU-UTN-2025-13-83514-2025-09-25T18:57:30.320Z-compiled","tender","EC-RUC-1060001070001-83514","Universidad Técnica del Norte","es","2025-09-25T14:03:51-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CBR-2025-001-1073475","RE-PU-CBR-2025-001-1073475-2025-08-25T18:52:19.784Z-compiled","tender","EC-RUC-1798194700001-1073475","CUERPO DE BOMBEROS DE RUMIÑAHUI","es","2025-08-25T13:54:44-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-CZ1S-2025-001-423779","RE-PU-CZ1S-2025-001-423779-2025-10-16T20:06:19.964Z-compiled","tender","EC-RUC-1060034910001-423779","COORDINACION ZONAL 1 - SALUD","es","2025-10-16T15:12:29-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-IGM-2025-007-36136","RE-PU-IGM-2025-007-36136-2025-08-16T17:54:04.137Z","tender","EC-RUC-1768007200001-36136","INSTITUTO GEOGRAFICO MILITAR","es","2025-07-31T00:00:00-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-GIR-Z9-2025-001-37185","RE-PU-GIR-Z9-2025-001-37185-2025-08-28T18:58:33.620Z-compiled","tender","EC-RUC-1768062490001-37185","JEFATURA ZONAL DE INTERVENCION Y RESCATE QUITO","es","2025-08-28T14:05:29-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMPS-2025-00005-21123","RE-PU-GADMPS-2025-00005-21123-2025-09-10T20:09:45.095Z-compiled","tender","EC-RUC-1460020480001-21123","GOBIERNO MUNICIPAL DEL CANTON PABLO SEXTO","es","2025-09-10T15:16:50-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGSF-2025-011-390394","RE-PU-HGSF-2025-011-390394-2025-09-10T20:14:47.724Z-compiled","tender","EC-RUC-1768161120001-390394","HOSPITAL GENERAL- SAN FRANCISCO","es","2025-09-10T15:16:51-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-GADMCO-2025-14-26427","RE-PU-GADMCO-2025-14-26427-2025-08-22T18:45:04.367Z-compiled","tender","EC-RUC-1060000500001-26427","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON OTAVALO","es","2025-08-22T13:48:56-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-EPMT-SD-2025-002-479584","RE-PU-EPMT-SD-2025-002-479584-2025-09-10T20:13:25.102Z-compiled","tender","EC-RUC-2360005400001-479584","EMPRESA PUBLICA MUNICIPAL DE TRANSPORTE TERRESTRE, TRANSITO, SEGURIDAD VIAL Y TERMINALES TERRESTRES DE SANTO DOMINGO EPMT-SD","es","2025-09-10T15:16:50-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-IESS-2025-00007-39594","RE-PU-IESS-2025-00007-39594-2025-09-03T19:15:23.174Z-compiled","tender","EC-RUC-1760004650001-39594","INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL","es","2025-09-03T14:21:54-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EENORTE-2025-082-3243","RE-PU-EENORTE-2025-082-3243-2025-10-06T19:43:16.026Z-compiled","tender","EC-RUC-1090051721001-3243","EMPRESA ELECTRICA REGIONAL NORTE S.A.","es","2025-10-06T14:48:14-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-BCE-2025-004-2457","RE-PU-BCE-2025-004-2457-2025-10-07T19:38:00.299Z-compiled","tender","EC-RUC-1760002600001-2457","BANCO CENTRAL DEL ECUADOR","es","2025-10-07T14:44:02-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMCO-2025-012-26427","RE-PU-GADMCO-2025-012-26427-2025-08-21T18:45:12.088Z-compiled","tender","EC-RUC-1060000500001-26427","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON OTAVALO","es","2025-08-21T13:48:46-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-GADMA-2025-004-2161","RE-PU-GADMA-2025-004-2161-2025-09-09T20:12:45.940Z-compiled","tender","EC-RUC-1860000210001-2161","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPALIDAD DE AMBATO","es","2025-09-09T15:19:50-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPP-2025-010-253178","RE-PU-EPP-2025-010-253178-2025-09-11T19:52:56.537Z-compiled","tender","EC-RUC-1768153530001-253178","Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR","es","2025-09-11T14:59:02-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-INOCAR-2025-005-1006003","RE-PU-INOCAR-2025-005-1006003-2025-09-01T19:00:40.204Z-compiled","tender","EC-RUC-0968608970001-1006003","INSTITUTO OCEANOGRÁFICO Y ANTÁRTICO DE LA ARMADA","es","2025-09-01T14:06:04-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-IGM-2025-005-36136","RE-PU-IGM-2025-005-36136-2025-09-15T19:20:18.335Z-compiled","tender","EC-RUC-1768007200001-36136","INSTITUTO GEOGRAFICO MILITAR","es","2025-09-15T14:25:15-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-UTN-2025-12-83514","RE-PU-UTN-2025-12-83514-2025-09-23T18:59:01.609Z-compiled","tender","EC-RUC-1060001070001-83514","Universidad Técnica del Norte","es","2025-09-23T14:04:41-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ESPOL-2025-011-26822","RE-PU-ESPOL-2025-011-26822-2025-08-15T17:51:15.996Z","tender","EC-RUC-0960002780001-26822","Escuela Superior Politécnica del Litoral","es","2025-07-24T00:00:00-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-PU-15BAE-2025-002-54082","RE-PU-15BAE-2025-002-54082-2025-08-23T18:35:00.380Z-compiled","tender","EC-RUC-1768001350001-54082","BRIGADA DE AVIACION DE LA FUERZA TERRESTRE No. 15 ""PAQUISHA""","es","2025-08-23T13:37:27-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-DNCTSV-2025-003-2506","RE-PU-DNCTSV-2025-003-2506-2025-08-28T18:58:34.371Z-compiled","tender","EC-RUC-1768049040001-2506","DIRECCION NACIONAL DE CONTROL DE TRANSITO Y SEGURIDAD VIAL","es","2025-08-28T14:05:29-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-BANEC-2025-02-722820","RE-PU-BANEC-2025-02-722820-2025-09-08T19:58:50.192Z-compiled","tender","EC-RUC-1768183520001-722820","BANECUADOR B.P.","es","2025-09-08T15:04:21-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ESPOCH-2025-09-53390","RE-PU-ESPOCH-2025-09-53390-2025-09-08T19:58:51.443Z-compiled","tender","EC-RUC-0660001250001-53390","ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO","es","2025-09-08T15:04:21-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EMS-2025-002-309632","RE-PU-EMS-2025-002-309632-2025-09-12T19:11:59.416Z-compiled","tender","EC-RUC-1768156390001-309632","EMPRESA PUBLICA METROPOLITANA DE LOGISTICA PARA LA SEGURIDAD Y LA CONVIVENCIA CIUDADANA EP","es","2025-09-12T14:17:40-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-FAME_2013-2025-002-510646","RE-PU-FAME_2013-2025-002-510646-2025-08-22T18:41:49.086Z-compiled","tender","EC-RUC-1790932966001-510646","FAME S.A.","es","2025-08-22T13:48:56-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMCPZ-2025-016-2345","RE-PU-GADMCPZ-2025-016-2345-2025-08-20T18:24:14.754Z-compiled","tender","EC-RUC-1660000250001-2345","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN PASTAZA","es","2025-08-20T13:32:04-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HCAM-2025-026-54651","RE-PU-HCAM-2025-026-54651-2025-09-09T20:12:43.895Z-compiled","tender","EC-RUC-1768046450001-54651","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2025-09-09T15:19:51-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CCQAHDEJL-2025-02-110887","RE-PU-CCQAHDEJL-2025-02-110887-2025-10-16T20:06:20.908Z-compiled","tender","EC-RUC-0968564820001-110887","CENTRO CLÍNICO QUIRÚRGICO AMBULATORIO (HOSPITAL DEL DÍA) EFREN JURADO LOPEZ","es","2025-10-16T15:12:29-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HG-AM-2025-002-2764","RE-PU-HG-AM-2025-002-2764-2025-08-20T18:27:35.488Z-compiled","tender","EC-RUC-1865020860001-2764","HOSPITAL GENERAL - AMBATO","es","2025-08-20T13:32:04-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-HGP-2025-002-2711","RE-PU-HGP-2025-002-2711-2025-10-07T19:30:36.952Z-compiled","tender","EC-RUC-1660003510001-2711","HOSPITAL GENERAL PUYO","es","2025-10-07T14:44:03-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-HCAM-2025-027-54651","RE-PU-HCAM-2025-027-54651-2025-09-10T20:09:39.609Z-compiled","tender","EC-RUC-1768046450001-54651","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2025-09-10T15:16:51-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HG-IB-2025-005-3260","RE-PU-HG-IB-2025-005-3260-2025-09-19T19:48:41.400Z-compiled","tender","EC-RUC-1060015100001-3260","HOSPITAL GENERAL IBARRA","es","2025-09-19T14:54:43-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGSQ-2025-010-868544","RE-PU-HGSQ-2025-010-868544-2025-09-27T18:59:12.303Z-compiled","tender","EC-RUC-1768189800001-868544","Hospital General del Sur de Quito","es","2025-09-27T14:04:14-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HEJCA-2025-317-87497","RE-PU-HEJCA-2025-317-87497-2025-09-30T19:05:09.455Z-compiled","tender","EC-RUC-0160017400001-87497","HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA","es","2025-09-30T14:11:15-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-MMQEP-2025-002-466373","RE-PU-MMQEP-2025-002-466373-2025-09-30T19:05:03.126Z-compiled","tender","EC-RUC-1768172830001-466373","EMPRESA PUBLICA METROPOLITANA MERCADO MAYORISTA DE QUITO","es","2025-09-30T14:11:16-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGM-CZ6-2025-002-96571","RE-PU-HGM-CZ6-2025-002-96571-2025-10-07T19:30:36.828Z-compiled","tender","EC-RUC-1460003470001-96571","HOSPITAL GENERAL DE MACAS","es","2025-10-07T14:44:03-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-ESPOL-2025-015-26822","RE-PU-ESPOL-2025-015-26822-2025-09-24T18:55:42.427Z-compiled","tender","EC-RUC-0960002780001-26822","Escuela Superior Politécnica del Litoral","es","2025-09-24T14:01:32-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CZ6S-2025-001-443199","RE-PU-CZ6S-2025-001-443199-2025-09-30T19:05:08.485Z-compiled","tender","EC-RUC-0160054520001-443199","COORDINACION ZONAL 6 - SALUD","es","2025-09-30T14:11:14-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPMAPS-2025-004-258814","RE-PU-EPMAPS-2025-004-258814-2025-10-07T19:30:37.082Z-compiled","tender","EC-RUC-1768154260001-258814","Empresa Pública Metropolitana de Agua Potable y Saneamiento","es","2025-10-07T14:44:02-05:00","[""planning"",""tender"",""award"",""contract"",""implementation""]"
"ocds-5wno2w-RE-PU-HCAM-2025-031-54651","RE-PU-HCAM-2025-031-54651-2025-09-23T18:59:02.661Z-compiled","tender","EC-RUC-1768046450001-54651","HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN","es","2025-09-23T14:04:41-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ESPOL-2025-016-26822","RE-PU-ESPOL-2025-016-26822-2025-09-12T19:15:24.834Z-compiled","tender","EC-RUC-0960002780001-26822","Escuela Superior Politécnica del Litoral","es","2025-09-12T14:17:40-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-HGSQ-2025-011-868544","RE-PU-HGSQ-2025-011-868544-2025-09-18T19:28:58.122Z-compiled","tender","EC-RUC-1768189800001-868544","Hospital General del Sur de Quito","es","2025-09-18T14:35:34-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPN-2025-009-45554","RE-PU-EPN-2025-009-45554-2025-08-19T17:54:54.810Z-compiled","tender","EC-RUC-1760005620001-45554","ESCUELA POLITÉCNICA NACIONAL","es","2025-08-19T12:59:29-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-PU-CNELEP-2025-12-462114","RE-PU-CNELEP-2025-12-462114-2025-10-15T20:11:56.357Z-compiled","tender","EC-RUC-0968599020001-462114","EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP","es","2025-10-15T15:18:20-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EMAPASR-EP-2025-02-275027","RE-PU-EMAPASR-EP-2025-02-275027-2025-09-12T19:11:59.185Z-compiled","tender","EC-RUC-0760043740001-275027","EMPRESA PUBLICA DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON SANTA ROSA EMAPASR-EP","es","2025-09-12T14:17:40-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-HGIIIDE-TARQUI2025-004-88080","RE-PU-HGIIIDE-TARQUI2025-004-88080-2025-09-16T19:10:53.553Z-compiled","tender","EC-RUC-1768002160001-88080","HOSPITAL BASICO HG III DE TARQUI","es","2025-09-16T14:16:46-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMUR-2025-012-2485","RE-PU-GADMUR-2025-012-2485-2025-09-18T19:29:03.167Z-compiled","tender","EC-RUC-1760003920001-2485","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON RUMIÑAHUI GADMUR","es","2025-09-18T14:35:34-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADPO-2025-36-29112","RE-PU-GADPO-2025-36-29112-2025-10-03T19:09:57.199Z-compiled","tender","EC-RUC-1560002480001-29112","GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE ORELLANA","es","2025-10-03T14:16:17-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-GADMA-2025-003-2161","RE-PU-GADMA-2025-003-2161-2025-09-19T19:48:21.778Z-compiled","tender","EC-RUC-1860000210001-2161","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPALIDAD DE AMBATO","es","2025-09-19T14:54:43-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-ESANGU-2025-002-81606","RE-PU-ESANGU-2025-002-81606-2025-08-20T18:24:17.960Z-compiled","tender","EC-RUC-1768027580001-81606","ESTACION AERONAVAL GUAYAQUIL","es","2025-08-20T13:32:03-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-CRCG-2025-003-97147","RE-PU-CRCG-2025-003-97147-2025-09-16T19:10:52.029Z-compiled","tender","EC-RUC-0992441127001-97147","Corporacion Registro Civil de Guayaquil","es","2025-09-16T14:16:46-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EMASEO-EP-2025-005-276265","RE-PU-EMASEO-EP-2025-005-276265-2025-09-26T18:55:50.845Z-compiled","tender","EC-RUC-1768155310001-276265","EMPRESA PUBLICA METROPOLITANA DE ASEO","es","2025-09-26T14:01:53-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-PU-EPMR-2025-001-322368","RE-PU-EPMR-2025-001-322368-2025-10-08T19:40:20.103Z-compiled","tender","EC-RUC-1768158170001-322368","Empresa Pública Municipal de Residuos Sólidos Rumiñahui Aseo EPM","es","2025-10-08T14:46:13-05:00","[""planning"",""tender"",""award"",""contract""]"
